Date,Close,High,Low,Open,Volume
2021-08-20,358.18157958984375,358.5809371482276,355.26919734214954,355.58089539627775,39486000
2021-08-23,363.5387878417969,364.2303437868159,359.21407370292616,359.2237938316182,34034700
2021-08-24,364.64923095703125,365.25312749155125,363.66544676198924,364.1329939460542,21732900
2021-08-25,365.0679931640625,365.64269947957564,364.15239867091896,364.90242400209866,20441900
2021-08-26,362.74981689453125,364.892674222942,362.3114896301116,364.2108681423783,29133300
2021-08-27,366.2758483886719,366.7823354985739,362.89594834574615,363.3829654716711,27104700
2021-08-30,370.3863220214844,370.87333921039385,367.045361514436,367.06486122610136,27295700
2021-08-31,370.0842590332031,370.69787553189303,368.5355186943598,370.62971573770153,29628200
2021-09-01,370.6979064941406,372.7726040051485,370.49336764416,371.1459836086018,28138300
2021-09-02,370.52264404296875,372.38305313437667,369.3051011605161,372.0518850373697,25453400
2021-09-03,371.6622314453125,372.06158902854844,369.3537751807719,369.3732451634306,24605400
2021-09-07,372.188232421875,372.8408484825046,370.6103016105581,371.7694048065586,23970200
2021-09-08,370.89263916015625,372.01277223608594,368.623153179365,372.01277223608594,32949200
2021-09-09,369.61676025390625,372.22716478427736,369.37325170312164,371.11678124978545,29399000
2021-09-10,366.8115539550781,372.051862966313,366.48038587771686,371.331087134713,40249400
2021-09-13,366.558349609375,369.5778621691733,364.5031513106336,369.1492846587415,48741800
2021-09-14,365.51605224609375,368.77904275781236,364.56148811040504,368.0485171700851,41826600
2021-09-15,368.233642578125,368.5843103711688,363.6751693447239,365.97390567086217,34097900
2021-09-16,368.48687744140625,369.0615540549089,364.9706282320513,366.899196932411,35193100
2021-09-17,364.1231689453125,368.05827518821076,363.08097500815853,368.00958537134704,60912300
2021-09-20,356.5992126464844,360.0608555494675,351.94789967855064,358.31539310363013,76203200
2021-09-21,357.0379333496094,359.63173978427625,355.9067977027395,358.43233902536196,41927500
2021-09-22,360.3729248046875,361.83559595357434,356.85274743214376,357.9546311256045,46972900
2021-09-23,363.6980285644531,364.73164701849356,360.8896954975819,361.5332743052497,44652000
2021-09-24,364.039306640625,364.4586282884446,361.05546009837343,361.4260081899673,36056800
2021-09-27,361.1335754394531,362.01117232983967,358.5787808162302,360.987314250743,43338100
2021-09-28,350.9142761230469,361.0847081664258,350.40722754772685,356.56995526985435,97701600
2021-09-29,350.3390197753906,354.32723318212066,349.71496217730873,352.181999850943,58076600
2021-09-30,349.0517578125,353.6542965383127,348.2131741556067,351.9868601278548,61384600
2021-10-01,351.2166442871094,352.26002367912633,345.5609935264455,349.6759768618942,56375500
2021-10-04,343.8447570800781,349.929460035189,341.60200637135085,349.5979247852629,76766000
2021-10-05,348.4862976074219,350.7388088998219,344.6833583967544,344.9076156047171,47232900
2021-10-06,350.71929931640625,350.99233007242776,344.3615363777154,345.268385343274,56806500
2021-10-07,353.9371643066406,356.58947583577134,353.23508096780836,353.7713818168922,39411200
2021-10-08,352.1722106933594,355.2535748095402,351.63588008536567,355.019527190838,41822300
2021-10-11,349.4711608886719,354.1614573868105,349.383374431444,350.6315193044974,34847200
2021-10-12,348.25225830078125,351.36284485178084,347.60867943426126,350.924061368781,43905100
2021-10-13,351.0410461425781,351.71387719500086,348.5349959767786,350.5632497968152,40120800
2021-10-14,357.5061340332031,357.7206603536043,353.9762252905228,354.6392958233537,43433900
2021-10-15,359.75860595703125,359.8756148901785,357.6913687831056,358.72498737006845,40419900
2021-10-18,363.3763122558594,363.5908385770193,357.8571621370396,358.4617281990018,34513500
2021-10-19,366.1260986328125,366.174842435405,363.42504324214417,364.4489011615569,29091000
2021-10-20,365.6483154296875,367.19874336039203,364.16612287345004,366.5844166833328,31390300
2021-10-21,367.8811950683594,368.0762297435088,364.5463223333429,364.8486052491452,25469300
2021-10-22,364.79022216796875,367.5887951146105,363.1227852456858,366.62344159509774,36275800
2021-10-25,368.52484130859375,369.4414508851354,364.2635977230326,366.2138257993988,32597800
2021-10-26,369.68524169921875,373.185897641837,368.50536200601954,370.7676337918499,47191300
2021-10-27,370.5433654785156,373.6149690038843,369.8705343552865,370.1338044546765,45760500
2021-10-28,374.6583251953125,374.911864373424,371.67447855338315,372.444826992793,38007000
2021-10-29,376.5013122558594,376.6670947558505,371.22597086231747,371.57699767436105,37310100
2021-11-01,377.7884521484375,377.9152217439205,374.853378915555,376.9401076348159,30765300
2021-11-02,379.3681335449219,379.8459596955441,377.12538298953825,377.1741267919123,25135300
2021-11-03,383.3953552246094,383.8146471462385,378.8123368031636,379.8556862754302,33748900
2021-11-04,388.3099365234375,389.2655590505,384.11695781362664,384.6630193267708,40265300
2021-11-05,388.6805114746094,391.01101885086206,387.2763446986934,390.08467825052537,43383800
2021-11-08,388.1539001464844,389.67507569866484,387.51032129623576,388.6512178394309,29256300
2021-11-09,385.4820556640625,389.62628997100114,384.1169020792824,389.22648967865194,50490700
2021-11-10,379.816650390625,385.5210432848017,377.8859140251686,382.70297939749474,54937400
2021-11-11,380.8698425292969,382.9760927209649,380.5285466159859,382.80057931119,32243000
2021-11-12,384.8775939941406,385.4138949111341,380.42131487307915,382.02048671739783,34730600
2021-11-15,384.7897033691406,386.3791438765542,382.3421875784335,386.05736936508373,33716900
2021-11-16,387.5299072265625,388.0271952442909,383.86346822899907,384.05847321853736,27872900
2021-11-17,387.7346496582031,389.77263468928186,386.769296158777,387.8516585965429,28703300
2021-11-18,391.7520751953125,392.25912379564784,387.55909662353895,389.7823554990395,45721500
2021-11-19,393.9363098144531,395.2137068207477,392.5613954529513,393.3902483350349,45191700
2021-11-22,389.3630676269531,398.5388953361176,389.25581935450737,395.4770523837826,61715400
2021-11-23,387.58837890625,390.2699427900471,383.1418608104945,388.20267581735203,70098700
2021-11-24,388.8365173339844,389.119279003897,382.77130629666675,385.1018135771563,46954400
2021-11-26,381.4646911621094,387.6469116875076,380.07025522451335,386.2524757499116,51533300
2021-11-29,389.74334716796875,390.7574741386341,385.3065900282527,386.0379255847852,54447100
2021-11-30,384.01947021484375,391.2060568984865,382.0009767376119,388.8560281738739,81332700
2021-12-01,377.486083984375,390.5136210168766,377.0180483628035,388.3683585576263,77766500
2021-12-02,380.206787109375,381.991233029099,374.7753937903359,376.19905221184035,84416600
2021-12-03,373.595458984375,382.57625125083956,369.4707157489044,381.57188494749437,105349100
2021-12-06,376.589111328125,377.95426523977017,369.8607996240819,374.0830607228871,67588800
2021-12-07,387.9296569824219,388.5439836705442,383.2101079727269,383.2491208717837,56005300
2021-12-08,389.6653747558594,389.87017016558883,386.3597530617328,388.261237672441,39204000
2021-12-09,383.9317626953125,390.24075338434494,383.7367279327509,388.43678598409383,49973700
2021-12-10,388.1051940917969,388.36846420054485,383.57088946761405,386.74977113336433,52545800
2021-12-13,382.4981994628906,388.4171183980856,382.1276514084261,388.0953438949596,50166400
2021-12-14,378.5393371582031,380.38228748699777,374.08305820683796,377.6617105883623,75199200
2021-12-15,387.1689758300781,387.52979298269764,374.3267419759278,378.28570216975857,73858000
2021-12-16,377.2131042480469,388.56344573443926,375.6236636327902,388.1343931846233,82591400
2021-12-17,375.3312072753906,379.5046948275117,372.26933442810804,373.79051018722816,80492500
2021-12-20,371.6903076171875,372.4811564437711,368.54642877462436,370.59678972344864,65336800
2021-12-21,380.00885009765625,380.3212922701826,371.2118717861444,374.97083180113935,48899500
2021-12-22,384.63690185546875,384.8419290421539,379.05212338112636,379.7160408020997,37042200
2021-12-23,387.53668212890625,389.01096492663703,384.82240351658004,384.98836796985034,29595500
2021-12-27,393.9416198730469,393.9416198730469,388.805958350304,388.83524794926467,32820700
2021-12-28,392.1157531738281,395.0155422927758,391.23703551878054,394.83980472099216,33113700
2021-12-29,392.0571594238281,393.5216987265636,389.6748397743549,392.2524432493109,32248500
2021-12-30,390.88555908203125,394.02943808343167,390.2997373818945,391.84237238932957,23850100
2021-12-31,388.44464111328125,391.57874683055024,387.94668822316385,390.21184946134633,34752900
2022-01-03,392.1841125488281,392.4379755767235,387.4975984401951,389.6162820624403,40575900
2022-01-04,387.0972595214844,392.76990594071793,383.9924434034849,392.73084321705915,58027200
2022-01-05,375.20526123046875,386.5310392199213,374.95139818468414,385.40820177657076,75739800
2022-01-06,374.9416198730469,378.1929141743612,371.1435963507532,373.3794682790907,70814300
2022-01-07,370.8799133300781,376.64045834065,369.1029616469865,374.9513456427815,72652300
2022-01-10,371.1239318847656,371.64143093570067,360.57926300339716,365.95901246472977,91770500
2022-01-11,376.69903564453125,376.8650000764331,368.30233784702943,370.39173171745125,68295700
2022-01-12,378.19293212890625,380.9755632064589,375.908254028343,379.27667708337356,54576400
2022-01-13,368.7319641113281,380.2627684160022,367.7946672534968,379.5793047886717,77994000
2022-01-14,371.02642822265625,371.35838691746574,365.9981523496402,366.20320932277355,80121200
2022-01-18,361.78997802734375,367.3259491540811,361.02841885713855,365.19749272916465,75450900
2022-01-19,357.81622314453125,365.8321259125939,357.5525870226399,363.35216455848695,81791500
2022-01-20,353.16876220703125,365.03152426266394,352.6317763964146,361.0479905827855,88610700
2022-01-21,343.37591552734375,353.61791835823607,343.0927628959581,350.97199214339076,143388900
2022-01-24,344.9477844238281,345.61173149999837,326.25050677152024,337.7325035267312,198685800
2022-01-25,336.951416015625,342.731477422062,333.6025100491681,338.4745642628563,124398400
2022-01-26,336.4241943359375,348.44317719253445,332.723783551049,344.5670288517097,146559500
2022-01-27,333.0362243652344,342.9657835843847,332.01102903424174,341.13999612538197,95255700
2022-01-28,343.4833068847656,343.698107195817,329.96074980801365,334.92064363211136,108167900
2022-01-31,354.4674072265625,355.0532290554688,343.20998012274055,344.85028720290546,94326400
2022-02-01,356.87896728515625,357.53314135865156,350.64981776883405,355.8147388459382,74433000
2022-02-02,359.7787170410156,361.35067139300946,355.6780248543267,361.0187127252391,78777100
2022-02-03,345.1919250488281,353.3738232733885,344.12769665916977,350.05420658889017,95384800
2022-02-04,349.5464782714844,352.85632152171604,343.64925847869347,345.7093627459622,86318300
2022-02-07,346.7345886230469,352.51462075433875,345.47507639937174,350.14207408351587,58198100
2022-02-08,350.63018798828125,351.7237057645812,344.45958934073167,345.59216983650657,64720900
2022-02-09,358.06036376953125,358.13845942656536,353.5593305580733,355.1605745905089,55766400
